event_uuid,Date,Event_Year,Event,Discipline,Competition,Competitor,Birth_Year,Club,Country,Stage,Rank,Total,Mark,Elements,Execution,T,H,D,athlete_number,routine_number,bonus,penalty,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,l,a,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,rules,is_complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Rasmus Grande,2008,Springteam Nordjylland,DEN,Qualification_2,3,88.635,40.85,10,16.5,14.65,9.7,0,1,2,0,0,1,4,2,2,4,5,4,4,4,5,0,0,1665,1520,1435,1420,1445,1395,1450,1460,1450,1410,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Damian Stenberg,2009,Tampereen Voimistelijat,FIN,Qualification_1,19,58.255,42.11,10,14.9,13.51,9.2,4.5,1,1,0,0,3,4,6,6,4,4,6,6,6,6,0,0,1485,1465,1430,1435,1370,1350,1190,1225,1265,1295,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Damian Stenberg,2009,Tampereen Voimistelijat,FIN,Qualification_2,19,58.255,16.145,4,6,5.745,3.8,0.6,1,2,0,0,4,4,6,6,0,0,0,0,0,0,0,0,1485,1450,1425,1385,1240,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Arthur Cousin,2009,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Qualification_1,6,85.375,45.71,10,14.3,13.11,9.6,8.7,1,1,0,0,4,6,6,6,6,8,6,5,4,6,0,0,1365,1340,1315,1330,1280,1295,1295,1335,1360,1195,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Arthur Cousin,2009,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Qualification_2,6,85.375,39.665,10,16.5,13.765,9.4,0,1,2,0,0,4,4,4,4,1,2,3,4,3,6,0,0,1400,1380,1360,1395,1520,1390,1365,1320,1400,1235,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Mathis Cloud,2009,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Qualification_1,10,82.345,42.455,10,13.7,12.955,8.8,7,1,1,0,0,6,2,6,7,8,6,7,4,7,10,0,0,1375,1365,1310,1295,1265,1255,1270,1265,1320,1235,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Mathis Cloud,2009,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Qualification_2,10,82.345,39.89,10,17.2,13.39,9.3,0,1,2,0,0,2,2,2,2,2,2,4,4,4,4,0,0,1470,1350,1315,1445,1355,1320,1300,1275,1280,1280,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Ruben Kjäll,2008,Uppsala GF,SWE,Qualification_1,17,69.605,37.71,10,12.1,10.61,9.7,5.3,1,1,0,0,6,6,6,9,9,7,8,8,7,9,4,0,1205,1135,1030,980,945,1040,1050,1030,1130,1065,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Ruben Kjäll,2008,Uppsala GF,SWE,Qualification_2,17,69.605,31.895,10,12.2,10.395,9.3,0,1,2,0,0,6,7,6,8,8,6,10,8,8,10,1,0,1150,1010,1050,1050,1020,1090,1045,1015,1050,915,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,5,86.095,46.3,10,13.6,13.5,9.5,9.7,1,1,0,0,6,4,6,7,7,8,6,6,6,8,0,0,1470,1415,1345,1355,1290,1290,1330,1360,1320,1325,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,5,86.095,39.795,10,15.9,14.095,9.8,0,1,2,0,0,4,4,2,4,4,6,4,5,4,4,0,0,1595,1445,1360,1370,1385,1385,1385,1385,1425,1360,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Oskar Pommergaard,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,15,73.25,35.985,9,12.6,11.085,8.5,3.8,1,1,0,0,6,7,6,6,6,6,4,6,7,0,0,0,1265,1190,1230,1235,1260,1245,1220,1230,1210,1285,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Oskar Pommergaard,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,15,73.25,37.265,10,14.5,13.165,9.6,0,1,2,0,0,4,6,4,5,6,6,4,6,6,8,0,0,1435,1320,1345,1325,1295,1440,1355,1200,1275,1175,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Mario Pinto,2008,APAGL,POR,Qualification_1,9,83.43,42.71,10,15.1,13.11,9.6,4.9,1,1,0,0,2,2,4,5,4,6,5,6,6,9,0,0,1420,1325,1280,1395,1355,1330,1315,1275,1330,1085,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Mario Pinto,2008,APAGL,POR,Qualification_2,9,83.43,40.72,10,16.4,14.52,9.8,0,1,2,0,0,3,2,4,4,4,4,2,4,4,2,3,0,1470,1370,1360,1375,1440,1550,1565,1500,1455,1435,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Charlie Fjellström,2009,Sjövalla FK Sacro,SWE,Qualification_1,16,71.745,37.53,10,11.2,13.03,9.5,3.8,1,1,0,0,6,8,8,9,7,9,10,10,8,8,5,0,1355,1380,1330,1275,1280,1265,1295,1280,1370,1200,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Boys (2008-2009),Charlie Fjellström,2009,Sjövalla FK Sacro,SWE,Qualification_2,16,71.745,34.215,10,11.7,13.115,9.4,0,1,2,0,0,6,8,8,8,8,9,8,9,7,8,4,0,1380,1385,1345,1320,1315,1250,1280,1250,1365,1225,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ella Bengtzelius,2009,Sjövalla FK Sacro,SWE,Qualification_1,26,73.73,35.135,10,14,11.535,9.6,0,1,1,0,0,6,6,6,6,5,7,7,6,4,6,1,0,1190,1220,1205,1190,1160,1150,1110,1080,1160,1070,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ella Bengtzelius,2009,Sjövalla FK Sacro,SWE,Qualification_2,26,73.73,38.595,10,13.7,11.695,9.8,3.4,1,2,0,0,6,6,6,6,4,6,8,6,6,5,4,0,1215,1240,1230,1205,1200,1185,1115,1090,1150,1065,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lara Ribeiro,2008,APAGL,POR,Final,5,43.325,43.325,10,14.3,12.625,9.3,7.1,1,1,0,0,6,6,6,6,6,4,6,3,6,7,1,0,1365,1285,1210,1220,1245,1275,1255,1270,1250,1250,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Molly Von Heideman,2008,VFTK,SWE,Qualification_1,27,72.09,33.755,10,13.2,11.555,9,0,1,1,0,0,6,8,4,8,8,4,6,8,8,8,0,0,1240,1175,1160,1135,1150,1195,1270,1110,1065,1055,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Molly Von Heideman,2008,VFTK,SWE,Qualification_2,27,72.09,38.335,10,13.3,11.635,8.9,4.5,1,2,0,0,4,7,4,8,8,4,6,8,8,8,2,0,1250,1185,1185,1135,1120,1180,1275,1090,1110,1105,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Maja Nilsson,2009,FKTOR,SWE,Qualification_1,5,82.465,37.12,10,14.7,13.32,9.1,0,1,1,0,0,8,6,6,5,6,4,4,2,4,6,2,0,1305,1335,1315,1380,1320,1320,1340,1370,1405,1230,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Maja Nilsson,2009,FKTOR,SWE,Qualification_2,5,82.465,45.345,10,13.9,13.445,9.2,8.8,1,2,0,0,5,4,6,7,6,4,7,8,6,8,0,0,1395,1400,1310,1345,1350,1390,1345,1335,1330,1245,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Liva Carlsen,2008,Springteam Nordjylland,DEN,Qualification_1,21,76.24,35.82,10,14.6,11.52,9.7,0,1,1,0,0,4,6,6,5,6,6,4,4,6,6,1,0,1235,1225,1195,1195,1190,1270,1200,1075,1050,885,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Liva Carlsen,2008,Springteam Nordjylland,DEN,Qualification_2,21,76.24,40.42,10,14.6,12.32,9.4,4.1,1,2,0,0,4,6,4,6,7,6,5,6,6,4,0,0,1275,1270,1250,1220,1215,1215,1205,1185,1285,1200,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lohann Gandon,2008,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Final,2,46.52,46.52,10,15,13.52,9.3,8.7,1,1,0,0,6,6,6,4,6,4,4,2,6,6,0,0,1525,1475,1355,1340,1230,1305,1315,1355,1400,1220,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Karina Tolmand,2008,Team Fyn,DEN,Final,6,30.065,30.065,7,9.1,8.765,6.6,5.6,1,1,0,0,6,6,8,6,7,8,8,0,0,0,0,0,1330,1305,1230,1245,1255,1225,1175,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lara Ribeiro,2008,APAGL,POR,Qualification_1,8,80.89,37.61,10,15.2,12.91,9.5,0,1,1,0,0,4,4,4,4,6,6,3,5,5,6,1,0,1470,1350,1260,1280,1275,1260,1285,1245,1285,1200,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lara Ribeiro,2008,APAGL,POR,Qualification_2,8,80.89,43.28,10,14.1,12.58,9.5,7.1,1,2,0,0,6,5,8,4,6,5,6,4,6,8,1,0,1345,1330,1255,1230,1215,1215,1215,1270,1270,1235,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Maja Nilsson,2009,FKTOR,SWE,Final,8,4.3,4.3,1,1.4,1.4,0.9,0.6,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Rosa Dalum,2008,VFTK,SWE,Qualification_1,30,69.77,31.455,9,11.6,11.355,8.5,0,1,1,0,0,6,8,8,8,6,6,6,6,10,0,0,0,1345,1290,1265,1245,1245,1245,1275,1315,1130,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Rosa Dalum,2008,VFTK,SWE,Qualification_2,30,69.77,38.315,10,12.2,12.315,8.8,5,1,2,0,0,7,8,6,8,8,6,8,6,9,8,4,0,1325,1270,1275,1225,1185,1165,1220,1285,1195,1170,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Kaisa Joala,2008,Sportclub Traps,EST,Final,4,43.755,43.755,10,14,13.655,9,7.1,1,1,0,0,6,6,6,6,6,4,6,6,6,6,2,0,1440,1405,1370,1390,1355,1335,1340,1340,1340,1340,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Vita Nygaard Berg,2008,Roskilde Gymnastikforening,DEN,Qualification_1,12,78.925,37.465,10,15.2,12.965,9.3,0,1,1,0,0,4,4,4,4,4,6,6,6,4,6,0,0,1395,1285,1335,1310,1320,1305,1275,1260,1305,1175,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Vita Nygaard Berg,2008,Roskilde Gymnastikforening,DEN,Qualification_2,12,78.925,41.46,10,14,12.76,8.9,5.8,1,2,0,0,8,6,8,6,5,6,5,6,4,6,0,0,1425,1315,1305,1255,1235,1230,1250,1280,1300,1165,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Andrea Lytje-Kjær,2009,Rishøj Trampolin,DEN,Qualification_1,3,84.24,39.72,10,16,14.02,9.7,0,1,1,0,0,4,2,4,4,4,4,3,2,4,6,3,0,1375,1395,1395,1405,1425,1485,1405,1340,1445,1350,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Andrea Lytje-Kjær,2009,Rishøj Trampolin,DEN,Qualification_2,3,84.24,44.52,10,16.1,14.02,9.7,4.7,1,2,0,0,4,2,4,4,4,3,4,4,4,6,0,0,1395,1435,1400,1415,1415,1405,1510,1405,1330,1310,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Andrea Lytje-Kjær,2009,Rishøj Trampolin,DEN,Final,7,13.465,13.465,3,4.3,4.465,2.8,1.9,1,1,0,0,5,4,8,0,0,0,0,0,0,0,0,0,1450,1470,1545,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Julie Lairan,2009,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Final,3,45.005,45.005,10,14.4,13.905,9.1,7.6,1,1,0,0,6,6,6,4,6,6,6,4,6,6,0,0,1430,1465,1375,1365,1370,1380,1385,1395,1425,1315,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lærke H. L. Mortensen,2009,Team Fyn,DEN,Qualification_1,10,80.315,37.205,10,15.2,12.305,9.7,0,1,1,0,0,6,4,4,4,6,6,6,2,4,6,0,0,1260,1250,1245,1225,1205,1200,1235,1235,1305,1145,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Lærke H. L. Mortensen,2009,Team Fyn,DEN,Qualification_2,10,80.315,43.11,10,14,12.21,9.8,7.1,1,2,0,0,6,6,4,6,6,6,6,6,6,8,0,0,1270,1245,1230,1215,1185,1155,1180,1235,1245,1250,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ella Cooke,2009,Whirlwinds Academy,GBR,Qualification_1,9,80.48,38.09,10,15.7,12.89,9.5,0,1,1,0,0,4,4,3,2,4,6,6,4,4,4,2,0,1395,1290,1260,1260,1250,1255,1280,1325,1310,1265,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ella Cooke,2009,Whirlwinds Academy,GBR,Qualification_2,9,80.48,42.39,10,15.7,12.89,9.2,4.6,1,2,0,0,4,4,2,2,2,6,5,4,4,6,4,0,1415,1295,1285,1280,1230,1260,1280,1310,1275,1260,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Jeanne Paciel,2008,ÎLE DE FRANCE TRAMPOLINE TEAM,FRA,Final,1,47.78,47.78,10,14.4,14.28,9.3,9.8,1,1,0,0,6,4,6,4,5,6,6,6,6,6,1,0,1580,1510,1445,1465,1410,1400,1365,1375,1410,1320,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Tinke Sonne,2008,Roskilde Gymnastikforening,DEN,Qualification_1,20,76.28,35.955,10,14.2,12.055,9.7,0,1,1,0,0,6,5,4,6,7,8,6,6,4,4,2,0,1255,1205,1225,1220,1200,1235,1175,1155,1255,1130,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Tinke Sonne,2008,Roskilde Gymnastikforening,DEN,Qualification_2,20,76.28,40.325,10,14.6,12.025,9.6,4.1,1,2,0,0,4,4,4,6,6,6,6,5,8,5,0,0,1240,1210,1225,1220,1210,1205,1175,1160,1230,1150,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Selma Olsson Påhlstorp,2009,FKTOR,SWE,Qualification_1,35,61.67,29.355,10,11.1,10.855,9.4,0,1,1,0,0,7,8,10,10,6,8,10,8,8,10,4,0,1080,1115,1070,1100,1100,1095,1075,1075,1155,990,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Selma Olsson Påhlstorp,2009,FKTOR,SWE,Qualification_2,35,61.67,32.315,9,10.6,9.815,8.7,3.2,1,2,0,0,8,8,8,10,8,8,10,6,8,0,0,0,1120,1125,1075,1090,1110,1065,1080,1060,1090,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Winnie Mikkelsen,2009,Springteam Nordjylland,DEN,Qualification_1,19,76.545,36.03,10,15.3,10.93,9.8,0,1,1,0,0,4,6,4,6,6,6,3,4,4,4,0,0,1155,1120,1115,1145,1075,1220,1160,985,1010,945,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Winnie Mikkelsen,2009,Springteam Nordjylland,DEN,Qualification_2,19,76.545,40.515,10,15,11.615,9.8,4.1,1,2,0,0,4,4,4,6,6,4,6,6,6,4,0,0,1170,1135,1140,1160,1120,1135,1175,1135,1250,1195,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ida Thomsen,2009,Springteam Nordjylland,DEN,Qualification_1,14,78.49,36.29,10,14,13.19,9.1,0,1,1,0,0,4,5,6,8,7,6,6,6,6,6,0,0,1355,1325,1340,1295,1300,1390,1310,1260,1350,1265,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Ida Thomsen,2009,Springteam Nordjylland,DEN,Qualification_2,14,78.49,42.2,10,13.7,13.2,8.9,6.4,1,2,0,0,6,4,6,6,7,6,8,6,6,8,0,0,1370,1320,1330,1350,1280,1315,1315,1320,1310,1290,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Rebekka Troelsen,2008,KTK,DEN,Qualification_1,18,77.235,36.065,10,14,13.265,8.8,0,1,1,0,0,4,7,6,6,8,7,6,5,4,5,2,0,1475,1360,1305,1325,1285,1320,1315,1325,1290,1265,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Rebekka Troelsen,2008,KTK,DEN,Qualification_2,18,77.235,41.17,10,14.4,13.07,9.2,4.5,1,2,0,0,3,4,4,6,8,7,8,5,4,4,3,0,1470,1345,1300,1310,1295,1275,1260,1295,1265,1255,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Mynte Bøgvad Gjelstrup,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,13,78.785,36.955,10,14.3,13.155,9.5,0,1,1,0,0,5,6,5,6,6,6,4,5,6,8,0,0,1395,1330,1325,1270,1285,1405,1315,1250,1325,1255,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Mynte Bøgvad Gjelstrup,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,13,78.785,41.83,10,14.5,13.13,9.3,4.9,1,2,0,0,4,4,6,6,6,6,6,4,4,6,3,0,1375,1340,1315,1275,1265,1285,1405,1325,1305,1240,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Linnea Cederholm,2008,Uppsala GF,SWE,Qualification_1,29,71.23,35.8,10,14,12.2,9.6,0,1,1,0,0,4,5,4,6,6,5,6,6,5,10,3,0,1285,1230,1270,1215,1185,1220,1180,1210,1270,1135,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Linnea Cederholm,2008,Uppsala GF,SWE,Qualification_2,29,71.23,35.43,10,10.2,11.33,8.6,5.3,1,2,0,0,8,9,8,8,8,8,8,7,6,8,20,0,1245,1130,1120,1170,1150,1065,1065,1100,1160,1125,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Freja Wiberg Fagrell,2008,GK Frivolten,SWE,Qualification_1,31,69.145,32.865,10,12.7,10.965,9.2,0,1,1,0,0,6,5,6,8,8,6,8,6,8,8,4,0,1230,1180,1180,1150,1085,1145,1105,1035,980,875,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Freja Wiberg Fagrell,2008,GK Frivolten,SWE,Qualification_2,31,69.145,36.28,10,11.2,11.28,9.5,4.3,1,2,0,0,4,6,6,7,8,6,8,8,6,9,20,0,1225,1175,1205,1140,1075,1150,1145,1085,1155,925,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Cecilie Lindegaard Sneftrup,2008,Roskilde Gymnastikforening,DEN,Qualification_1,38,46.12,37.25,10,14.8,13.25,9.2,0,1,1,0,0,6,4,5,4,4,6,6,5,5,7,0,0,1440,1385,1380,1345,1345,1305,1255,1290,1360,1145,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Cecilie Lindegaard Sneftrup,2008,Roskilde Gymnastikforening,DEN,Qualification_2,38,46.12,8.87,2,2.8,2.77,1.6,1.7,1,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1410,1360,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Kaisa Joala,2008,Sportclub Traps,EST,Qualification_1,4,83.975,39.92,10,17,13.72,9.2,0,1,1,0,0,3,4,3,4,2,2,2,2,4,4,0,0,1465,1410,1370,1345,1365,1500,1390,1280,1375,1220,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Kaisa Joala,2008,Sportclub Traps,EST,Qualification_2,4,83.975,44.055,10,14.4,13.555,9,7.1,1,2,0,0,5,4,4,6,6,6,6,6,7,6,0,0,1435,1420,1380,1365,1330,1315,1330,1325,1325,1330,TRA FIG 2022,Complete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Isabella Mannix,2009,GK Frivolten,SWE,Qualification_1,41,28.525,9.745,3,3.7,3.445,2.6,0,1,1,0,0,8,8,7,0,0,0,0,0,0,0,0,0,1190,1135,1120,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
b66bfc0d-5222-42f1-5116-0e4415f2a112,2024-05-10,2024,Frivolten Cup 2024,TRA,U15-16 Girls (2008-2009),Isabella Mannix,2009,GK Frivolten,SWE,Qualification_2,41,28.525,18.78,5,6.2,5.68,4.6,2.3,1,2,0,0,6,8,6,8,10,0,0,0,0,0,0,0,1170,1140,1170,1140,1060,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
